id,unit_id,barrage_id,boost_id,hit_check_order
1758,1091,7,1,12121111111111
1759,1091,7,2,1212131311111111
1760,1091,7,3,1212131311141415151616
1761,1092,1,0,1111111
1762,1092,1,1,1213141111
1763,1092,1,2,12131411511
1764,1092,1,3,121314115116
1765,1092,2,0,111111
1766,1092,2,1,1211111
1767,1092,2,2,121314111
1768,1092,2,3,12131415116
1769,1092,3,0,111111111111111
1770,1092,3,1,12121212131313131414141111
1771,1092,3,2,12121212131313131414141151515
1772,1092,3,3,12121212131313131414141615156156
1773,1092,4,0,1111111111111
1774,1092,4,1,1212121313131111111
1775,1092,4,2,121212131313141414151511
1776,1092,4,3,12121213131314141415151616
1777,1092,7,0,111111111111
1778,1092,7,1,1212121211111111
1779,1092,7,2,1241212121313131314141414
1780,1092,7,3,12412125125135135135136146146146146
1781,1093,1,0,111111
1782,1093,1,1,12121111
1783,1093,1,2,12512513131414
1784,1093,1,3,1251251313146146
1785,1093,2,0,11111
1786,1093,2,1,121111
1787,1093,2,2,12131411
1788,1093,2,3,1213141516
1789,1093,3,0,11111111111111111111
1790,1093,3,1,121212121111111111111111
1791,1093,3,2,1212121213131313111111111111
1792,1093,3,3,1212121213131313141414141515151516161616
1793,1093,4,0,111111111111111
1794,1093,4,1,121212111111111111
1795,1093,4,2,121212131313111111111
1796,1093,4,3,121212131313141414151515161616
1797,1093,7,0,1111111111111111111111111
1798,1093,7,1,12121212111111111111111111111
1799,1093,7,2,1212121213131313141414141111111111111
1800,1093,7,3,1212121213131313141414141511161511161511116
1801,1094,1,0,111111
1802,1094,1,1,12121111
1803,1094,1,2,12512135131414
1804,1094,1,3,1251213513614146
1805,1094,2,0,11111
1806,1094,2,1,121111
1807,1094,2,2,121314151
1808,1094,2,3,1213141516
1809,1094,3,0,11111111111111
1810,1094,3,1,121212121111111111
1811,1094,3,2,12121212131313131414141411
1812,1094,3,3,1251212125131361313614141461415156
1813,1094,4,0,111111111111
1814,1094,4,1,121212111111111
1815,1094,4,2,121212131313141414111
1816,1094,4,3,121212131313141414156156156
1817,1094,7,0,11111111111111111111
1818,1094,7,1,121212121111111111111111
1819,1094,7,2,1212121213131313111111111111
1820,1094,7,3,1212121213131313141414141515151516161616
1821,1095,1,0,11111111
1822,1095,1,1,121111111
1823,1095,1,2,12131141111
1824,1095,1,3,1213114115116
1825,1095,2,0,1111
1826,1095,2,1,12111
1827,1095,2,2,1213141
1828,1095,2,3,121314156
1829,1095,3,0,1111111111111111
1830,1095,3,1,1212121111111111111
1831,1095,3,2,1212121313131111111111
1832,1095,3,3,1212121313131414141515151616116
1833,1095,4,0,11111111111111111111
1834,1095,4,1,121212121111111111111111
1835,1095,4,2,1212121213131313111111111111
1836,1095,4,3,1212121213131313141414141515151516161616
1837,1095,7,0,11111111111111111111
1838,1095,7,1,121212121111111111111111
1839,1095,7,2,12121212131313131414141411111111
1840,1095,7,3,1212121213131313141414141515151516161616
1841,1096,1,0,1111111
1842,1096,1,1,12121313111
1843,1096,1,2,12121313141415
1844,1096,1,3,121213131414156
1845,1096,2,0,111111
1846,1096,2,1,1211111
1847,1096,2,2,121314111
1848,1096,2,3,12131415116
1849,1096,3,0,11111111111111
1850,1096,3,1,121212121111111111
1851,1096,3,2,125121212513131313141414141515
1852,1096,3,3,1251212125131313136141461414615156
1853,1096,4,0,1111111111
1854,1096,4,1,12121212111111
1855,1096,4,2,12412412412413513513513513514
1856,1096,4,3,12461241241246135135613513561351466
1857,1096,7,0,1111111111111111
1858,1096,7,1,121212121211111111111
1859,1096,7,2,125121251212513135131313141414141415
1860,1096,7,3,12512125121251313513613136141461414614156
1861,1097,1,0,1111111111
1862,1097,1,1,1212131111111
1863,1097,1,2,121213114115111
1864,1097,1,3,1212131141151116
1865,1097,2,0,1111
1866,1097,2,1,12111
1867,1097,2,2,12131415
1868,1097,2,3,121314156
1869,1097,3,0,11111111111111
1870,1097,3,1,121212121111111111
1871,1097,3,2,12121212131313131414141411
1872,1097,3,3,1251212125136131313614141461415156
1873,1097,4,0,111111111111111111
1874,1097,4,1,1212121212131313131311111111
1875,1097,4,2,121212121213131313131414141415151515
1876,1097,4,3,121212121213131313131414141415156156156
1877,1097,7,0,1111111111111111
1878,1097,7,1,12121212121313131313111111
1879,1097,7,2,125121251212513135131313141414141415
1880,1097,7,3,12512125121251313513613136141461414614156
1881,1098,1,0,111111
1882,1098,1,1,121212111
1883,1098,1,2,124124124135135135
1884,1098,1,3,124124124135613561356
1885,1098,2,0,1111
1886,1098,2,1,121211
1887,1098,2,2,124124135135
1888,1098,2,3,12461241351356
1889,1098,3,0,111111111111
1890,1098,3,1,12121212131313131111
1891,1098,3,2,1251251251251313131314141414
1892,1098,3,3,12512512512513136131361414614146
1893,1098,4,0,111111111111
1894,1098,4,1,1212121211111111
1895,1098,4,2,1251251251251313131314141414
1896,1098,4,3,12512512512513131313146146146146
1897,1098,7,0,11111111111111111111
1898,1098,7,1,121212121111111111111111
1899,1098,7,2,12121212131313131414141411111111
1900,1098,7,3,1212121213131313141414141515151516161616
1901,1099,1,0,111111
1902,1099,1,1,121212111
1903,1099,1,2,124124124135135135
1904,1099,1,3,124612412461351356135
1905,1099,2,0,111
1906,1099,2,1,1211
1907,1099,2,2,12131
1908,1099,2,3,12513146
1909,1099,3,0,11111111111111
1910,1099,3,1,121212121111111111
1911,1099,3,2,125121212513131313141414141515
1912,1099,3,3,1251212125131313613146141461415156
1913,1099,4,0,111111111111111111
1914,1099,4,1,12121212121111111111111
1915,1099,4,2,12512121251213131313131414141414151515
1916,1099,4,3,1251212125121313613131361414146141415615156
1917,1099,7,0,1111111111111111
1918,1099,7,1,12121212111111111111
1919,1099,7,2,1212121213131313141414141111
1920,1099,7,3,121212126131313136141414146151515156
1921,1100,1,0,111111
1922,1100,1,1,12121111
1923,1100,1,2,121213131414
1924,1100,1,3,12512513136146146
1925,1100,2,0,1111
1926,1100,2,1,12121313
1927,1100,2,2,124124135135
1928,1100,2,3,12412461351356
1929,1100,3,0,11111111111111
1930,1100,3,1,1212121313131411411111
1931,1100,3,2,121212131313141141151151
1932,1100,3,3,1212121313131411411511516
1933,1100,4,0,11111111111111
1934,1100,4,1,12121212131313131414141411
1935,1100,4,2,12512121213131313141414141515
1936,1100,4,3,12512121213613131314614141415156
1937,1100,7,0,111111111111111111
1938,1100,7,1,121212121213131313111111111
1939,1100,7,2,12121212121313131314141414151515151
1940,1100,7,3,12612121212131313131414141415151515166
1941,1101,1,0,111111
1942,1101,1,1,12121111
1943,1101,1,2,12512135131414
1944,1101,1,3,1251213513614146
1945,1101,2,0,1111
1946,1101,2,1,12111
1947,1101,2,2,1213114
1948,1101,2,3,121315146
1949,1101,3,0,11111111111111
1950,1101,3,1,1212121212111111111
1951,1101,3,2,12412121212131313131314141414
1952,1101,3,3,124125125125125135136131361314614146146
1953,1101,4,0,1111111111111111
1954,1101,4,1,12121212111111111111
1955,1101,4,2,1212121213131313141414141111
1956,1101,4,3,1212121213131313141414141515156166
1957,1101,7,0,1111111111111111
1958,1101,7,1,121212121211111111111
1959,1101,7,2,12121212121313131313111111
1960,1101,7,3,1251212125121313131313614141461415156
1961,1102,1,0,11111
1962,1102,1,1,121213131
1963,1102,1,2,1241251351314
1964,1102,1,3,124125135136146
1965,1102,2,0,111
1966,1102,2,1,1211
1967,1102,2,2,121314
1968,1102,2,3,12513146
1969,1102,3,0,111111111111111111
1970,1102,3,1,1212121211111111111111
1971,1102,3,2,12121212131313131414141515151111
1972,1102,3,3,12121212131313131414141515151161616
1973,1102,4,0,111111111111
1974,1102,4,1,1212121211111111
1975,1102,4,2,12412412121313131313141414
1976,1102,4,3,1241241251251351351351361361461461466
1977,1102,7,0,11111111111111111111
1978,1102,7,1,121212121111111111111111
1979,1102,7,2,12121212131313131414141411111111
1980,1102,7,3,1212121213131313141414141515151516161616
1981,1103,1,0,11111111
1982,1103,1,1,1212111111
1983,1103,1,2,121213131414151
1984,1103,1,3,1212131314141516
1985,1103,2,0,111
1986,1103,2,1,1211
1987,1103,2,2,12131
1988,1103,2,3,12513146
1989,1103,3,0,11111111111111
1990,1103,3,1,121212121111111111
1991,1103,3,2,1212121213131313111111
1992,1103,3,3,125121251213513136131461414614156156
1993,1103,4,0,1111111111111111
1994,1103,4,1,12121212111111111111
1995,1103,4,2,1212121213131313141414141111
1996,1103,4,3,121212121313131314141414156156156156
1997,1103,7,0,11111111111111111111
1998,1103,7,1,121212121111111111111111
1999,1103,7,2,12121212131313131414141415151511111
2000,1103,7,3,12121212131313131414141415151516116116
2001,1104,1,0,111111111
2002,1104,1,1,12121111111
2003,1104,1,2,1212131311111
2004,1104,1,3,1212131314141515166
2005,1104,2,0,111
2006,1104,2,1,1211
2007,1104,2,2,1251314
2008,1104,2,3,12513146
2009,1104,3,0,11111111111111111111
2010,1104,3,1,121212121111111111111111
2011,1104,3,2,121212121313131414141111111111
2012,1104,3,3,1212121213131314141411511511161116
2013,1104,4,0,111111111111111111
2014,1104,4,1,1212121211111111111111
2015,1104,4,2,121212121313131314141414111111
2016,1104,4,3,12121212131313131414141415151515166166
2017,1104,7,0,1111111111111111
2018,1104,7,1,12121212111111111111
2019,1104,7,2,121212121313131311111111
2020,1104,7,3,125121251213613136131461414614141515156
2021,1105,1,0,111111
2022,1105,1,1,121213131414
2023,1105,1,2,12512513131414
2024,1105,1,3,1251251313146146
2025,1105,2,0,1111
2026,1105,2,1,121311
2027,1105,2,2,12131415
2028,1105,2,3,121314156
2029,1105,3,0,1111111111111111
2030,1105,3,1,121212121211313131313114141414
2031,1105,3,2,1212121212151313131313155145141414
2032,1105,3,3,1212121212151313131313155145146146146
2033,1105,4,0,11111111111111
2034,1105,4,1,121212121213131313141414141
2035,1105,4,2,125125121212131313131414141415
2036,1105,4,3,125125121212131313131414146146156
2037,1105,7,0,111111111111111111
2038,1105,7,1,12121212121111111111111
2039,1105,7,2,12512512121213131313131414141414151515
2040,1105,7,3,1251251212121313131313141414146146156156156
2041,1106,1,0,1111111111
2042,1106,1,1,121211111111
2043,1106,1,2,121211311411511
2044,1106,1,3,1212113114115116
2045,1106,2,0,11111111
2046,1106,2,1,121111111
2047,1106,2,2,1211311111
2048,1106,2,3,1211311411516
2049,1106,3,0,111111111111
2050,1106,3,1,1212121211111111
2051,1106,3,2,1251212512135131351314141414
2052,1106,3,3,12512125121351313513146146146146
2053,1106,4,0,1111111111111111
2054,1106,4,1,12121212111111111111
2055,1106,4,2,1212121213131313141414141111
2056,1106,4,3,126121212136131313146141414156151515
2057,1106,7,0,111111111111111111
2058,1106,7,1,12112112112112111111111
2059,1106,7,2,12141214121412141214131513151315135135
2060,1106,7,3,1261412141261412141261413151361513151351356
2061,1107,1,0,1111111111
2062,1107,1,1,12121313111111
2063,1107,1,2,1212131314115111
2064,1107,1,3,12121313141151116
2065,1107,2,0,111111
2066,1107,2,1,1211111
2067,1107,2,2,121314111
2068,1107,2,3,12131415116
2069,1107,3,0,11111111111111
2070,1107,3,1,121212121111111111
2071,1107,3,2,125121251213131313141414141515
2072,1107,3,3,1251212512136131361314614141415156
2073,1107,4,0,1111111111111111
2074,1107,4,1,12121212111111111111
2075,1107,4,2,1212121213131313141414141111
2076,1107,4,3,126121212131361313141461414151515156
2077,1107,7,0,11111111111111111111
2078,1107,7,1,121212121213131313131111111111
2079,1107,7,2,12121212121313131313141414141515115115
2080,1107,7,3,12121212121313131313141414141515161516156
2081,1108,1,0,111111
2082,1108,1,1,12121111
2083,1108,1,2,12512135131414
2084,1108,1,3,1251213513614146
2085,1108,2,0,11111
2086,1108,2,1,121111
2087,1108,2,2,121314151
2088,1108,2,3,1213141516
2089,1108,3,0,1111111111111111
2090,1108,3,1,12121212111111111111
2091,1108,3,2,1212121213131313141414141111
2092,1108,3,3,121212126131313136141414146151515156
2093,1108,4,0,1111111111111111
2094,1108,4,1,12121212111111111111
2095,1108,4,2,1212121213131313141414141111
2096,1108,4,3,121212121313131314141414156156156156
2097,1108,7,0,11111111111111111111
2098,1108,7,1,121212121111111111111111
2099,1108,7,2,1212121213131313111111111111
2100,1108,7,3,1212121213131313141414141515151516161616
2101,1109,1,0,11111111111111
2102,1109,1,1,1212111111111111
2103,1109,1,2,12121131131141151111
2104,1109,1,3,121211311311411511161
2105,1109,2,0,111111
2106,1109,2,1,12121111
2107,1109,2,2,1212131311
2108,1109,2,3,1251213513614146
2109,1109,3,0,1111111111111111
2110,1109,3,1,12121212111111111111
2111,1109,3,2,1212121213131313141414141111
2112,1109,3,3,121212126131313136141414146151515156
2113,1109,4,0,11111111111111
2114,1109,4,1,121212121111111111
2115,1109,4,2,1212121213131313111111
2116,1109,4,3,125121521213513613136141461414615156
2117,1109,7,0,111111111111111111
2118,1109,7,1,1212121211111111111111
2119,1109,7,2,121212121313131314141414111111
2120,1109,7,3,12121212131313131414141415161516156156
2121,1110,1,0,111111111
2122,1110,1,1,121213131414111
2123,1110,1,2,1212131314141511
2124,1110,1,3,12121313141415116
2125,1110,2,0,111111
2126,1110,2,1,1212131311
2127,1110,2,2,12512513131414
2128,1110,2,3,1251251313614146
2129,1110,3,0,1111111111111111
2130,1110,3,1,1212121111111111111
2131,1110,3,2,121212131313141411111111
2132,1110,3,3,1212121313131414151115161116
2133,1110,4,0,111111111111111
2134,1110,4,1,1212121212131313131414141411
2135,1110,4,2,1251212121213131313141414141515
2136,1110,4,3,1251212121213131313141414146156156
2137,1110,7,0,111111111111111111111
2138,1110,7,1,12121212131313131111111111111
2139,1110,7,2,1212121213131313141141141151151111
2140,1110,7,3,12121212131313131411411411511511116
2141,1111,1,0,11111111
2142,1111,1,1,1212111111
2143,1111,1,2,12121313141511
2144,1111,1,3,121213131415116
2145,1111,2,0,1111111
2146,1111,2,1,121211111
2147,1111,2,2,1212131111
2148,1111,2,3,1212131141516
2149,1111,3,0,11111111111111
2150,1111,3,1,1212121212111111111
2151,1111,3,2,12412121212131313131314141414
2152,1111,3,3,124121212125135135135135136146146146146
2153,1111,4,0,1111111111111111
2154,1111,4,1,1212121111111111111
2155,1111,4,2,121212131313141141111111
2156,1111,4,3,121212131313141141511511116
2157,1111,7,0,11111111111111111111
2158,1111,7,1,121212121111111111111111
2159,1111,7,2,1212121213131314114151111511111
2160,1111,7,3,12121212131313141141511115111116
2161,1112,1,0,1111111
2162,1112,1,1,12121313111
2163,1112,1,2,1212131314151
2164,1112,1,3,12121313141516
2165,1112,2,0,1111
2166,1112,2,1,12111
2167,1112,2,2,12131415
2168,1112,2,3,121314156
2169,1112,3,0,11111111111111
2170,1112,3,1,12121212131313131414141411
2171,1112,3,2,12512121213131313141414141515
2172,1112,3,3,12512121213131313614141461415156
2173,1112,4,0,111111111111111111
2174,1112,4,1,1212121211111111111111
2175,1112,4,2,12121212131313131414141515151111
2176,1112,4,3,12121212131313131414141515151161616
2177,1112,7,0,11111111111111111111
2178,1112,7,1,121212121111111111111111
2179,1112,7,2,12121212131313131414141415151511111
2180,1112,7,3,12121212131313131414141415151516116116
2181,1113,1,0,1111111
2182,1113,1,1,121211111
2183,1113,1,2,1212131314141
2184,1113,1,3,12512131361414156
2185,1113,2,0,1111
2186,1113,2,1,121211
2187,1113,2,2,124124135135
2188,1113,2,3,12412413561356
2189,1113,3,0,111111111111111111
2190,1113,3,1,121212111111111111111
2191,1113,3,2,121212131313141414111111111
2192,1113,3,3,1212121313131414141151115116116
2193,1113,4,0,11111111111111111111
2194,1113,4,1,121212121111111111111111
2195,1113,4,2,121212121313131414141111111111
2196,1113,4,3,1212121213131314141411115115116116
2197,1113,7,0,11111111111111111111
2198,1113,7,1,121212121111111111111111
2199,1113,7,2,1212121213131313111111111111
2200,1113,7,3,1212121213131313141414141515151516161616
2201,1114,1,0,111111111
2202,1114,1,1,121213111111
2203,1114,1,2,12121311411511
2204,1114,1,3,121213114115116
2205,1114,2,0,1111
2206,1114,2,1,12111
2207,1114,2,2,1213141
2208,1114,2,3,121314156
2209,1114,3,0,11111111111111
2210,1114,3,1,1211211211211211111
2211,1114,3,2,1241351213125131213512131451414145
2212,1114,3,3,124613512136125131261351213614514146145
2213,1114,4,0,11111111111111111111
2214,1114,4,1,121111121111121111121111
2215,1114,4,2,12131415112131415112131415112131411
2216,1114,4,3,12131415112131415112131415161213141616
2217,1114,7,0,11111111111111111111
2218,1114,7,1,121111121111121111121111
2219,1114,7,2,12131411121314111213141112131411
2220,1114,7,3,1213141516121314151612131415161213141516
2221,1116,1,0,1111111111111
2222,1116,1,1,121112111111111
2223,1116,1,2,1211121131131141151
2224,1116,1,3,12111211311311411516
2225,1116,2,0,11111
2226,1116,2,1,121111
2227,1116,2,2,121314151
2228,1116,2,3,1213141516
2229,1116,3,0,11111111111111111
2230,1116,3,1,121212121111111111111
2231,1116,3,2,12121212141414141111113131313
2232,1116,3,3,1261212121414141416151515156131313136
2233,1116,4,0,1111111111111111
2234,1116,4,1,12121212111111111111
2235,1116,4,2,1212121213131313141414141111
2236,1116,4,3,126121212136131313141414146151515156
2237,1116,7,0,111111111111111111111
2238,1116,7,1,1212121211111111111111111
2239,1116,7,2,12121212131313131111111111111
2240,1116,7,3,12121212131313131414114141515151516161616
2241,1117,1,0,1111111
2242,1117,1,1,121211111
2243,1117,1,2,1212131314141
2244,1117,1,3,12512131361414156
2245,1117,2,0,11111
2246,1117,2,1,121111
2247,1117,2,2,121314151
2248,1117,2,3,1213141516
2249,1117,3,0,11111111111
2250,1117,3,1,1213121312131213111
2251,1117,3,2,124135124135124135121314151
2252,1117,3,3,1241351241351241351261361415616
2253,1117,4,0,111111111111111111
2254,1117,4,1,1211112111121111121111
2255,1117,4,2,121314112131411213141112131411
2256,1117,4,3,12613141512613141512131415161213141516
2257,1117,7,0,11111111111111111111
2258,1117,7,1,121111121111121111121111
2259,1117,7,2,12131411121314111213141112131411
2260,1117,7,3,1213141516121314151612131415161213141516
2261,1118,1,0,11111111
2262,1118,1,1,1212111111
2263,1118,1,2,12121313141411
2264,1118,1,3,126121313141415156
2265,1118,2,0,111111
2266,1118,2,1,12121111
2267,1118,2,2,1212131311
2268,1118,2,3,1251251313146146
2269,1118,3,0,1111111111111111
2270,1118,3,1,12121212111111111111
2271,1118,3,2,12121212131313141414151515111
2272,1118,3,3,1212121213131314141415151516116
2273,1118,4,0,11111111111111
2274,1118,4,1,121212121111111111
2275,1118,4,2,125121212513131313141414141515
2276,1118,4,3,1251212125136131313614141461415156
2277,1118,7,0,111111111111111111
2278,1118,7,1,1212121211111111111111
2279,1118,7,2,121212121313131314141414111111
2280,1118,7,3,12612126121313131314141414151515151616
2281,1119,1,0,1111111111
2282,1119,1,1,1212131111111
2283,1119,1,2,121213114115111
2284,1119,1,3,1212131141151116
2285,1119,2,0,111111
2286,1119,2,1,1211111
2287,1119,2,2,121314111
2288,1119,2,3,12131415116
2289,1119,3,0,11111111111111
2290,1119,3,1,121212121111111111
2291,1119,3,2,125121212135131313141414141515
2292,1119,3,3,1251212121351313131414146146156156
2293,1119,4,0,1111111111111111111
2294,1119,4,1,12121212131313111111111111
2295,1119,4,2,1212121213131311141414151511111
2296,1119,4,3,12121212131313111414141515111116
2297,1119,7,0,11111111111111111111
2298,1119,7,1,121212121111111111111111
2299,1119,7,2,12121212131313131414141415151511111
2300,1119,7,3,12121212131313131414141415151511161616
2301,1120,1,0,1111111
2302,1120,1,1,121211111
2303,1120,1,2,125121313141415
2304,1120,1,3,12512131361414156
2305,1120,2,0,11111
2306,1120,2,1,121111
2307,1120,2,2,1211113
2308,1120,2,3,1246141515136
2309,1120,3,0,111111111111111111
2310,1120,3,1,1211121112111111211111
2311,1120,3,2,1213141213141213141511121511151
2312,1120,3,3,121314121314121314151112151611516
2313,1120,4,0,11111111111111
2314,1120,4,1,121111212111121111
2315,1120,4,2,12413141123121314112131411
2316,1120,4,3,1241351461561231261314151213141516
2317,1120,7,0,11111111111111111111
2318,1120,7,1,121111121111121111121111
2319,1120,7,2,1213111121311112131111213111
2320,1120,7,3,1213141516121314151612131415161213141516
2321,1121,1,0,111111111
2322,1121,1,1,12111121111
2323,1121,1,2,1213141512131411
2324,1121,1,3,12131415121314116
2325,1121,2,0,11111
2326,1121,2,1,1212111
2327,1121,2,2,12412131314
2328,1121,2,3,124125135136146
2329,1121,3,0,11111111111111
2330,1121,3,1,1213112131121311213111
2331,1121,3,2,1213141213112131512513141415
2332,1121,3,3,1261314121311261315125131414156
2333,1121,4,0,111111111111111111
2334,1121,4,1,121311213112131121112111311
2335,1121,4,2,12131412131512131512141512141513141
2336,1121,4,3,12613141213151213151261415121415131416
2337,1121,7,0,11111111111111111111
2338,1121,7,1,121111121111121111121111
2339,1121,7,2,12131411121314111213141112131411
2340,1121,7,3,1213141516121314151612131415161213141516
2341,1122,1,0,11111111111111
2342,1122,1,1,12121211313111411111
2343,1122,1,2,121212113131114111511
2344,1122,1,3,1212121131311141115116
2345,1122,2,0,111111111
2346,1122,2,1,1212113141111
2347,1122,2,2,12121131411511
2348,1122,2,3,121211314115116
2349,1122,3,0,11111111111111
2350,1122,3,1,12121212131313131414141411
2351,1122,3,2,12512121213131313141414141515
2352,1122,3,3,12512121213131361361414141415156
2353,1122,4,0,111111111111111
2354,1122,4,1,1212121212131313131311111
2355,1122,4,2,12512512512512513131313131414141414
2356,1122,4,3,1251251251251251313613136131461414614146
2357,1122,7,0,11111111111111111111
2358,1122,7,1,121212121111111111111111
2359,1122,7,2,12121212131313131414141411111111
2360,1122,7,3,1212121213131313141414141515151516161616
2361,1123,1,0,11111111111
2362,1123,1,1,1211111211111
2363,1123,1,2,12131411121314111
2364,1123,1,3,1213141151213141116
2365,1123,2,0,111111111
2366,1123,2,1,12111112111
2367,1123,2,2,1213141511213141
2368,1123,2,3,12131415112131416
2369,1123,3,0,1111111111111111111
2370,1123,3,1,1213141112131111213141112111
2371,1123,3,2,12131411121311511213141112111
2372,1123,3,3,121314111213115112131411121116
2373,1123,4,0,11111111111111111111
2374,1123,4,1,121111121111121111121111
2375,1123,4,2,1213111121311112131111213111
2376,1123,4,3,1213141516121314151612131415161213141516
2377,1123,7,0,111111111111111111111
2378,1123,7,1,12111112111112111112111112
2379,1123,7,2,1213141511213141511213141511213141112
2380,1123,7,3,1213141516121314151121314151121314161612
2381,1124,1,0,11111
2382,1124,1,1,1211211
2383,1124,1,2,1241351213514
2384,1124,1,3,124135126135146
2385,1124,2,0,111
2386,1124,2,1,12121
2387,1124,2,2,123124134
2388,1124,2,3,12356124613456
2389,1124,3,0,11111111111111111111
2390,1124,3,1,12111112111112111111111
2391,1124,3,2,12131111213111121111131111
2392,1124,3,3,12131416112131511121415161131415116
2393,1124,4,0,11111111111111111111
2394,1124,4,1,121111121111121111121111
2395,1124,4,2,12131411121314111213141112131411
2396,1124,4,3,1213141516121314151612131415161213141516
2397,1124,7,0,11111111111111111111
2398,1124,7,1,121111121111121111121111
2399,1124,7,2,1213111121311112131111213111
2400,1124,7,3,1213141516121314151612131415161213141516
2401,1125,1,0,11111111111
2402,1125,1,1,1211121111111
2403,1125,1,2,12113121131411511
2404,1125,1,3,121131211314115116
2405,1125,2,0,11111
2406,1125,2,1,1211211
2407,1125,2,2,12413121314
2408,1125,2,3,124135125136146
2409,1125,3,0,11111111111111111
2410,1125,3,1,121112111112111112111
2411,1125,3,2,12131412131411121314111213141
2412,1125,3,3,1213141213141515121314161612613514156
2413,1125,4,0,11111111111111111111
2414,1125,4,1,121111211111211111121111
2415,1125,4,2,12131411213141511213141511121314151
2416,1125,4,3,12131411213141516121314151161213141516
2417,1125,7,0,111111111111111111111
2418,1125,7,1,1212121211111111111111111
2419,1125,7,2,12121212131313131111111111111
2420,1125,7,3,12121212131313131414141411515151516161616
2421,2001,1,0,111111111
2422,2001,1,1,12121111111
2423,2001,1,2,121213131414111
2424,2001,1,3,1212131314141515166
2425,2001,2,0,1111111
2426,2001,2,1,12111111
2427,2001,2,2,12131411511
2428,2001,2,3,121314115116
2429,2001,3,0,1111111111111111
2430,2001,3,1,12121212111111111111
2431,2001,3,2,121212121313131311111111
2432,2001,3,3,125121251213131313614146141461415615156
2433,2001,4,0,111111111111111111
2434,2001,4,1,1212121211111111111111
2435,2001,4,2,121212121313131314141414111111
2436,2001,4,3,12121212131313131414141415161516156156
2437,2001,7,0,11111111111111111111
2438,2001,7,1,121212121111111111111111
2439,2001,7,2,1212121213131313111111111111
2440,2001,7,3,1212121213131313141414141515151516161616
2441,2002,1,0,111111111
2442,2002,1,1,12121111111
2443,2002,1,2,12121313131111
2444,2002,1,3,12121313131441451551666
2445,2002,2,0,111111
2446,2002,2,1,12211111
2447,2002,2,2,1221331111
2448,2002,2,3,1221331441451551666
2449,2002,3,0,111111111111111
2450,2002,3,1,121212111111111111
2451,2002,3,2,12121213131314141111111
2452,2002,3,3,121212131313141415115116116
2453,2002,4,0,1111111111
2454,2002,4,1,1221211111111
2455,2002,4,2,12212313314414411111
2456,2002,4,3,1221231331441441155155166166
2457,2002,7,0,11111111111
2458,2002,7,1,12212313314414111111
2459,2002,7,2,122123133144141115515511
2460,2002,7,3,1221231331441411155155166166
2461,2003,1,0,11111
2462,2003,1,1,1212111
2463,2003,1,2,12412513513514
2464,2003,1,3,12412513513561466
2465,2003,2,0,111
2466,2003,2,1,12121
2467,2003,2,2,123124134
2468,2003,2,3,12356124613456
2469,2003,3,0,111111111111111
2470,2003,3,1,121212111111111111
2471,2003,3,2,121212131313111111111
2472,2003,3,3,121212131313141414151515161616
2473,2003,4,0,111111111111111111
2474,2003,4,1,1212121211111111111111
2475,2003,4,2,121212121313131314141414111111
2476,2003,4,3,12121212131313131414141415151515166166
2477,2003,7,0,111111111111111
2478,2003,7,1,1212121211111111111
2479,2003,7,2,12121212131313131111111
2480,2003,7,3,12512125121351361313146141461414615156
2481,2005,1,0,1111111
2482,2005,1,1,12111111
2483,2005,1,2,1211311411
2484,2005,1,3,121131141516
2485,2005,2,0,111
2486,2005,2,1,1211
2487,2005,2,2,12131
2488,2005,2,3,1256135146
2489,2005,3,0,111111111111111111
2490,2005,3,1,121111211112111111111
2491,2005,3,2,121311121311121311111111
2492,2005,3,3,121314151213141512131415116116116
2493,2005,4,0,11111111111111111111
2494,2005,4,1,121111121111121111121111
2495,2005,4,2,12131415112131415112131415112131411
2496,2005,4,3,12131415112131415161213141516121314116
2497,2005,7,0,11111111111111111111
2498,2005,7,1,121111121111121111121111
2499,2005,7,2,1213111121311112131111213111
2500,2005,7,3,1213141516121314151612131415161213141516
2501,2006,1,0,1111111111
2502,2006,1,1,121211111111
2503,2006,1,2,1212131314141111
2504,2006,1,3,12121313141415151616
2505,2006,2,0,11111111
2506,2006,2,1,121111111
2507,2006,2,2,121314151111
2508,2006,2,3,1213141511611
2509,2006,3,0,1111111111111111
2510,2006,3,1,12121212111111111111
2511,2006,3,2,1212121213131313141414141111
2512,2006,3,3,121212121313131314141414156156156156
2513,2006,4,0,11111111111111111111
2514,2006,4,1,121212121111111111111111
2515,2006,4,2,1212121213131313111111111111
2516,2006,4,3,1212121213131313141414141515151516161616
2517,2006,7,0,11111111111111111111
2518,2006,7,1,121212121111111111111111
2519,2006,7,2,1212121213131313111111111111
2520,2006,7,3,1212121213131313141414141515151516161616
2521,2007,1,0,111111
2522,2007,1,1,12121111
2523,2007,1,2,12512135131414
2524,2007,1,3,1251213513614146
2525,2007,2,0,111
2526,2007,2,1,123124134
2527,2007,2,2,12351245134
2528,2007,2,3,1235612451346
2529,2007,3,0,111111111111
2530,2007,3,1,12112112131213113113
2531,2007,3,2,1251412514125134121341135113
2532,2007,3,3,12514612514612513412613411351136
2533,2007,4,0,111111111111111111
2534,2007,4,1,1211112111111211111121
2535,2007,4,2,12131415121314151112131415111213
2536,2007,4,3,12131415121314151161213141516161213
